name	smiles	ingredient
(1S,12S,14R)-9-methoxy-4-methyl-11-oxa-4-azatetracyclo[8.6.1.01,12.06,17]heptadeca-6(17),7,9,15-tetraen-14-ol;hydrobromide	CN1CCC23C=CC(CC2OC4=C(C=CC(=C34)C1)OC)O.Br	GALANTAMINE HYDROBROMIDE
adamantan-1-amine;hydrochloride	C1C2CC3CC1CC(C2)(C3)N.Cl	AMANTADINE HYDROCHLORIDE
4-benzhydryloxy-1-methylpiperidine;hydrochloride	CN1CCC(CC1)OC(C2=CC=CC=C2)C3=CC=CC=C3.Cl	DIPHENYLPYRALINE HYDROCHLORIDE
(4R,4aR,7aR,12bS)-9-methoxy-3-methyl-1,2,4,4a,5,6,7a,13-octahydro-4,12-methanobenzofuro[3,2-e]isoquinolin-7-one;(2R,3R)-2,3-dihydroxybutanedioic acid	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4.C(C(C(=O)O)O)(C(=O)O)O	HYDROCODONE BITARTRATE
1-naphthalen-1-yloxy-3-(propan-2-ylamino)propan-2-ol;hydrochloride	CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O.Cl	PROPRANOLOL HYDROCHLORIDE
2-[1-(4-chlorobenzoyl)-5-methoxy-2-methylindol-3-yl]acetic acid	CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O	INDOMETHACIN
potassium;chloride	[Cl-].[K+]	POTASSIUM CHLORIDE
butanedioic acid;1-[4-(2-methoxyethyl)phenoxy]-3-(propan-2-ylamino)propan-2-ol	CC(C)NCC(COC1=CC=C(C=C1)CCOC)O.CC(C)NCC(COC1=CC=C(C=C1)CCOC)O.C(CC(=O)O)C(=O)O	METOPROLOL SUCCINATE
2-(3-benzoylphenyl)propanoic acid	CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O	KETOPROFEN
7-chloro-4-hydroxy-N-methyl-5-phenyl-3H-1,4-benzodiazepin-2-imine	CN=C1CN(C(=C2C=C(C=CC2=N1)Cl)C3=CC=CC=C3)O	CHLORDIAZEPOXIDE
7-chloro-5-(2-chlorophenyl)-3-hydroxy-1,3-dihydro-1,4-benzodiazepin-2-one	C1=CC=C(C(=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O)Cl	LORAZEPAM
3,5-dimethyladamantan-1-amine;hydrochloride	CC12CC3CC(C1)(CC(C3)(C2)N)C.Cl	MEMANTINE HYDROCHLORIDE
[2-(carbamoyloxymethyl)-2-methylpentyl] carbamate	CCCC(C)(COC(=O)N)COC(=O)N	MEPROBAMATE
(2R)-2-acetamido-N-benzyl-3-methoxypropanamide	CC(=O)NC(COC)C(=O)NCC1=CC=CC=C1	LACOSAMIDE
(1S,2S)-2-(methylamino)-1-phenylpropan-1-ol;hydrochloride	CC(C(C1=CC=CC=C1)O)NC.Cl	PSEUDOEPHEDRINE HYDROCHLORIDE
(4R,4aR,7aR,12bS)-9-hydroxy-3-methyl-1,2,4,4a,5,6,7a,13-octahydro-4,12-methanobenzofuro[3,2-e]isoquinolin-7-one;hydrochloride	CN1CCC23C4C1CC5=C2C(=C(C=C5)O)OC3C(=O)CC4.Cl	HYDROMORPHONE HYDROCHLORIDE
1-cyano-2-(3,3-dimethylbutan-2-yl)-3-pyridin-4-ylguanidine	CC(C(C)(C)C)N=C(NC#N)NC1=CC=NC=C1	PINACIDIL
1-[2-[2-hydroxy-3-(propylamino)propoxy]phenyl]-3-phenylpropan-1-one;hydrochloride	CCCNCC(COC1=CC=CC=C1C(=O)CCC2=CC=CC=C2)O.Cl	PROPAFENONE HYDROCHLORIDE
2-[(2-ethoxyphenoxy)methyl]morpholine;hydrochloride	CCOC1=CC=CC=C1OCC2CNCCO2.Cl	VILOXAZINE HYDROCHLORIDE
[(1R,2S,6S,9R)-4,4,11,11-tetramethyl-3,5,7,10,12-pentaoxatricyclo[7.3.0.02,6]dodecan-6-yl]methyl sulfamate	CC1(OC2COC3(C(C2O1)OC(O3)(C)C)COS(=O)(=O)N)C	TOPIRAMATE
(1S,3Z)-3-[(2E)-2-[(1R,3aS,7aR)-1-[(2R)-6-hydroxy-6-methylheptan-2-yl]-7a-methyl-2,3,3a,5,6,7-hexahydro-1H-inden-4-ylidene]ethylidene]-4-methylidenecyclohexan-1-ol	CC(CCCC(C)(C)O)C1CCC2C1(CCCC2=CC=C3CC(CCC3=C)O)C	CALCIFEDIOL
[(1R,5S)-spiro[8-azoniabicyclo[3.2.1]octane-8,1'-azolidin-1-ium]-3-yl] 2-hydroxy-2,2-diphenylacetate;chloride	C1CC[N+]2(C1)C3CCC2CC(C3)OC(=O)C(C4=CC=CC=C4)(C5=CC=CC=C5)O.[Cl-]	TROSPIUM CHLORIDE
(2R,3R)-2,3-dihydroxybutanedioic acid;N,N,2-trimethyl-3-phenothiazin-10-ylpropan-1-amine	CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)CN(C)C.CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)CN(C)C.C(C(C(=O)O)O)(C(=O)O)O	TRIMEPRAZINE TARTRATE
3-(2-chlorophenothiazin-10-yl)-N,N-dimethylpropan-1-amine;hydrochloride	CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl.Cl	CHLORPROMAZINE HYDROCHLORIDE
7-chloro-1-methyl-5-phenyl-3H-1,4-benzodiazepin-2-one	CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3	DIAZEPAM
2-(3,4-dimethoxyphenyl)-5-[2-(3,4-dimethoxyphenyl)ethyl-methylamino]-2-propan-2-ylpentanenitrile;hydrochloride	CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC.Cl	VERAPAMIL HYDROCHLORIDE
(4R,4aS,7aR,12bS)-4a-hydroxy-9-methoxy-3-methyl-2,4,5,6,7a,13-hexahydro-1H-4,12-methanobenzofuro[3,2-e]isoquinolin-7-one	CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O	OXYCODONE
1-[(2R,5S)-5-(hydroxymethyl)-2,5-dihydrofuran-2-yl]-5-methylpyrimidine-2,4-dione	CC1=CN(C(=O)NC1=O)C2C=CC(O2)CO	STAVUDINE
(2S,4S,5S,7S)-5-amino-N-(3-amino-2,2-dimethyl-3-oxopropyl)-4-hydroxy-7-[[4-methoxy-3-(3-methoxypropoxy)phenyl]methyl]-8-methyl-2-propan-2-ylnonanamide;(E)-but-2-enedioic acid	CC(C)C(CC1=CC(=C(C=C1)OC)OCCCOC)CC(C(CC(C(C)C)C(=O)NCC(C)(C)C(=O)N)O)N.CC(C)C(CC1=CC(=C(C=C1)OC)OCCCOC)CC(C(CC(C(C)C)C(=O)NCC(C)(C)C(=O)N)O)N.C(=CC(=O)O)C(=O)O	ALISKIREN HEMIFUMARATE
(2S)-2-[[(2R)-2-[[2-[(3,3-dibutyl-7-methylsulfanyl-1,1-dioxo-5-phenyl-2,4-dihydro-1lambda6,2,5-benzothiadiazepin-8-yl)oxy]acetyl]amino]-2-(4-hydroxyphenyl)acetyl]amino]butanoic acid	CCCCC1(CN(C2=CC(=C(C=C2S(=O)(=O)N1)OCC(=O)NC(C3=CC=C(C=C3)O)C(=O)NC(CC)C(=O)O)SC)C4=CC=CC=C4)CCCC	ODEVIXIBAT
9-methoxyfuro[3,2-g]chromen-7-one	COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2	METHOXSALEN
7-chloro-4-hydroxy-N-methyl-5-phenyl-3H-1,4-benzodiazepin-2-imine;hydrochloride	CN=C1CN(C(=C2C=C(C=CC2=N1)Cl)C3=CC=CC=C3)O.Cl	CHLORDIAZEPOXIDE HYDROCHLORIDE
(2Z,4E,6E,8E)-3,7-dimethyl-9-(2,6,6-trimethylcyclohexen-1-yl)nona-2,4,6,8-tetraenoic acid	CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C	ISOTRETINOIN
iron(3+);2-methyl-4-oxopyran-3-olate	CC1=C(C(=O)C=CO1)[O-].CC1=C(C(=O)C=CO1)[O-].CC1=C(C(=O)C=CO1)[O-].[Fe+3]	FERRIC MALTOL
N-[3-acetyl-4-[2-hydroxy-3-(propan-2-ylamino)propoxy]phenyl]butanamide;hydrochloride	CCCC(=O)NC1=CC(=C(C=C1)OCC(CNC(C)C)O)C(=O)C.Cl	ACEBUTOLOL HYDROCHLORIDE
(4S,4aS,5aS,6S,12aR)-4-(dimethylamino)-1,6,10,11,12a-pentahydroxy-6-methyl-3,12-dioxo-4,4a,5,5a-tetrahydrotetracene-2-carboxamide;hydrochloride	CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O.Cl	TETRACYCLINE HYDROCHLORIDE
(2E,4E,6E,8E)-9-(4-methoxy-2,3,6-trimethylphenyl)-3,7-dimethylnona-2,4,6,8-tetraenoic acid	CC1=CC(=C(C(=C1C=CC(=CC=CC(=CC(=O)O)C)C)C)C)OC	ACITRETIN
(4R)-4-[(3R,5S,7S,8R,9S,10S,13R,14S,17R)-3,7-dihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl]pentanoic acid	CC(CCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C	URSODIOL
2-amino-9-(2-hydroxyethoxymethyl)-1H-purin-6-one	C1=NC2=C(N1COCCO)N=C(NC2=O)N	ACYCLOVIR
dimethyl 2,6-dimethyl-4-(2-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate	CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC	NIFEDIPINE
2-methyl-1-phenylpropan-2-amine;hydrochloride	CC(C)(CC1=CC=CC=C1)N.Cl	PHENTERMINE HYDROCHLORIDE
2-[4-(2-methylpropyl)phenyl]propanoic acid	CC(C)CC1=CC=C(C=C1)C(C)C(=O)O	IBUPROFEN
[(2E,4E,6E,8E)-3,7-dimethyl-9-(2,6,6-trimethylcyclohexen-1-yl)nona-2,4,6,8-tetraenyl] hexadecanoate	CCCCCCCCCCCCCCCC(=O)OCC=C(C)C=CC=C(C)C=CC1=C(CCCC1(C)C)C	VITAMIN A PALMITATE
[(3S)-oxolan-3-yl] N-[(2S,3R)-4-[(4-aminophenyl)sulfonyl-(2-methylpropyl)amino]-3-hydroxy-1-phenylbutan-2-yl]carbamate	CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2CCOC2)O)S(=O)(=O)C3=CC=C(C=C3)N	AMPRENAVIR
6,7-dichloro-3,5-dihydro-1H-imidazo[2,1-b]quinazolin-2-one;hydrochloride	C1C2=C(C=CC(=C2Cl)Cl)N=C3N1CC(=O)N3.Cl	ANAGRELIDE HYDROCHLORIDE
9-ethyl-6,6-dimethyl-8-(4-morpholin-4-ylpiperidin-1-yl)-11-oxo-5H-benzo[b]carbazole-3-carbonitrile;hydrochloride	CCC1=CC2=C(C=C1N3CCC(CC3)N4CCOCC4)C(C5=C(C2=O)C6=C(N5)C=C(C=C6)C#N)(C)C.Cl	ALECTINIB HYDROCHLORIDE
2-[4-[1-hydroxy-4-[4-[hydroxy(diphenyl)methyl]piperidin-1-yl]butyl]phenyl]-2-methylpropanoic acid;hydrochloride	CC(C)(C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O)C(=O)O.Cl	FEXOFENADINE HYDROCHLORIDE
[(2S)-1-[(2S,3S)-3-hexyl-4-oxooxetan-2-yl]tridecan-2-yl] (2S)-2-formamido-4-methylpentanoate	CCCCCCCCCCCC(CC1C(C(=O)O1)CCCCCC)OC(=O)C(CC(C)C)NC=O	ORLISTAT
(3aS)-2-[(3S)-1-azabicyclo[2.2.2]octan-3-yl]-3a,4,5,6-tetrahydro-3H-benzo[de]isoquinolin-1-one;hydrochloride	C1CC2CN(C(=O)C3=CC=CC(=C23)C1)C4CN5CCC4CC5.Cl	PALONOSETRON HYDROCHLORIDE
(2S,3aS,6aS)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]-3,3a,4,5,6,6a-hexahydro-2H-cyclopenta[b]pyrrole-2-carboxylic acid	CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2C3CCCC3CC2C(=O)O	RAMIPRIL
2-[[(2S)-2-benzyl-3-[(3R,4R)-4-(3-hydroxyphenyl)-3,4-dimethylpiperidin-1-yl]propanoyl]amino]acetic acid	CC1CN(CCC1(C)C2=CC(=CC=C2)O)CC(CC3=CC=CC=C3)C(=O)NCC(=O)O	ALVIMOPAN
2-[(4-bromophenyl)-phenylmethoxy]-N,N-dimethylethanamine;hydrochloride	CN(C)CCOC(C1=CC=CC=C1)C2=CC=C(C=C2)Br.Cl	BROMODIPHENHYDRAMINE HYDROCHLORIDE
(2S,5R,6R)-6-[[(2R)-2-amino-2-phenylacetyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid;trihydrate	CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C.O.O.O	AMPICILLIN/AMPICILLIN TRIHYDRATE
7-[(2R,4aR,5R,7aR)-2-(1,1-difluoropentyl)-2-hydroxy-6-oxo-3,4,4a,5,7,7a-hexahydrocyclopenta[b]pyran-5-yl]heptanoic acid	CCCCC(C1(CCC2C(O1)CC(=O)C2CCCCCCC(=O)O)O)(F)F	LUBIPROSTONE
benzenesulfonic acid;2-[(3S)-3-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]-2-oxo-4,5-dihydro-3H-1-benzazepin-1-yl]acetic acid;3-O-ethyl 5-O-methyl 2-(2-aminoethoxymethyl)-4-(2-chlorophenyl)-6-methyl-1,4-dihydropyridine-3,5-dicarboxylate;hydrochloride	CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN.CCOC(=O)C(CCC1=CC=CC=C1)NC2CCC3=CC=CC=C3N(C2=O)CC(=O)O.C1=CC=C(C=C1)S(=O)(=O)O.Cl	AMLODIPINE BESYLATE; BENAZEPRIL HYDROCHLORIDE
(2S,5R,6R)-6-[[(2R)-2-amino-2-(4-hydroxyphenyl)acetyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid	CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C	AMOXICILLIN
3-(2-chloro-5,6-dihydrobenzo[b][1]benzazepin-11-yl)-N,N-dimethylpropan-1-amine;hydrochloride	CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl.Cl	CLOMIPRAMINE HYDROCHLORIDE
6-amino-5-fluoro-1H-pyrimidin-2-one	C1=NC(=O)NC(=C1F)N	FLUCYTOSINE
(6R,7R)-7-[[(2R)-2-amino-2-cyclohexa-1,4-dien-1-ylacetyl]amino]-3-methyl-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid	CC1=C(N2C(C(C2=O)NC(=O)C(C3=CCC=CC3)N)SC1)C(=O)O	CEPHRADINE
propan-2-yl 2-[4-(4-chlorobenzoyl)phenoxy]-2-methylpropanoate	CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl	FENOFIBRATE
4-[2-(benzenesulfinyl)ethyl]-1,2-diphenylpyrazolidine-3,5-dione	C1=CC=C(C=C1)N2C(=O)C(C(=O)N2C3=CC=CC=C3)CCS(=O)C4=CC=CC=C4	SULFINPYRAZONE
3-[[(2R,3S)-2-[(1R)-1-[3,5-bis(trifluoromethyl)phenyl]ethoxy]-3-(4-fluorophenyl)morpholin-4-yl]methyl]-1,4-dihydro-1,2,4-triazol-5-one	CC(C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)OC2C(N(CCO2)CC3=NNC(=O)N3)C4=CC=C(C=C4)F	APREPITANT
N-[3-[(1R)-1-[(2R)-4-hydroxy-6-oxo-2-(2-phenylethyl)-2-propyl-3H-pyran-5-yl]propyl]phenyl]-5-(trifluoromethyl)pyridine-2-sulfonamide	CCCC1(CC(=C(C(=O)O1)C(CC)C2=CC(=CC=C2)NS(=O)(=O)C3=NC=C(C=C3)C(F)(F)F)O)CCC4=CC=CC=C4	TIPRANAVIR
(2E,4E,6E,8E)-3,7-dimethyl-9-(2,6,6-trimethylcyclohexen-1-yl)nona-2,4,6,8-tetraen-1-ol	CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CCO)C)C	VITAMIN A
methyl N-[(2S)-1-[2-[(2S,3S)-2-hydroxy-3-[[(2S)-2-(methoxycarbonylamino)-3,3-dimethylbutanoyl]amino]-4-phenylbutyl]-2-[(4-pyridin-2-ylphenyl)methyl]hydrazinyl]-3,3-dimethyl-1-oxobutan-2-yl]carbamate;sulfuric acid	CC(C)(C)C(C(=O)NC(CC1=CC=CC=C1)C(CN(CC2=CC=C(C=C2)C3=CC=CC=N3)NC(=O)C(C(C)(C)C)NC(=O)OC)O)NC(=O)OC.OS(=O)(=O)O	ATAZANAVIR SULFATE
(3R)-N-methyl-3-(2-methylphenoxy)-3-phenylpropan-1-amine;hydrochloride	CC1=CC=CC=C1OC(CCNC)C2=CC=CC=C2.Cl	ATOMOXETINE HYDROCHLORIDE
ethyl 2-(4-chlorophenoxy)-2-methylpropanoate	CCOC(=O)C(C)(C)OC1=CC=C(C=C1)Cl	CLOFIBRATE
N-methyl-3-(2-tricyclo[9.4.0.03,8]pentadeca-1(15),3,5,7,11,13-hexaenylidene)propan-1-amine;hydrochloride	CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31.Cl	NORTRIPTYLINE HYDROCHLORIDE
(1S,3aS,3bS,5aR,9aR,9bS,11aS)-N-[2,5-bis(trifluoromethyl)phenyl]-9a,11a-dimethyl-7-oxo-1,2,3,3a,3b,4,5,5a,6,9b,10,11-dodecahydroindeno[5,4-f]quinoline-1-carboxamide	CC12CCC3C(C1CCC2C(=O)NC4=C(C=CC(=C4)C(F)(F)F)C(F)(F)F)CCC5C3(C=CC(=O)N5)C	DUTASTERIDE
(E)-1-N'-[2-[[2-[(dimethylamino)methyl]-1,3-thiazol-4-yl]methylsulfanyl]ethyl]-1-N-methyl-2-nitroethene-1,1-diamine	CNC(=C[N+](=O)[O-])NCCSCC1=CSC(=N1)CN(C)C	NIZATIDINE
4-butyl-1,2-diphenylpyrazolidine-3,5-dione	CCCCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3	PHENYLBUTAZONE
sodium;(2S,5R,6R)-3,3-dimethyl-6-[(5-methyl-3-phenyl-1,2-oxazole-4-carbonyl)amino]-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate	CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)[O-].[Na+]	OXACILLIN SODIUM
disodium;3-[[4-[(3-carboxy-4-oxidophenyl)diazenyl]benzoyl]amino]propanoate	C1=CC(=CC=C1C(=O)NCCC(=O)[O-])N=NC2=CC(=C(C=C2)[O-])C(=O)O.[Na+].[Na+]	BALSALAZIDE DISODIUM
2-benzhydryloxy-N,N-dimethylethanamine;hydrochloride	CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2.Cl	DIPHENHYDRAMINE HYDROCHLORIDE
(2S)-2-amino-3-(3,4-dihydroxyphenyl)propanoic acid	C1=CC(=C(C=C1CC(C(=O)O)N)O)O	LEVODOPA
2-(diethylamino)ethyl 1-cyclohexylcyclohexane-1-carboxylate;hydrochloride	CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2.Cl	DICYCLOMINE HYDROCHLORIDE
2-[2-[2-[2-[2-[2-[2-[2-(2-methoxyethoxy)ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethyl 4-(butylamino)benzoate	CCCCNC1=CC=C(C=C1)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC	BENZONATATE
N-(5-chloropyridin-2-yl)-2-[[4-(N,N-dimethylcarbamimidoyl)benzoyl]amino]-5-methoxybenzamide	CN(C)C(=N)C1=CC=C(C=C1)C(=O)NC2=C(C=C(C=C2)OC)C(=O)NC3=NC=C(C=C3)Cl	BETRIXABAN
4-[1-(3,5,5,8,8-pentamethyl-6,7-dihydronaphthalen-2-yl)ethenyl]benzoic acid	CC1=CC2=C(C=C1C(=C)C3=CC=C(C=C3)C(=O)O)C(CCC2(C)C)(C)C	BEXAROTENE
sodium;3-[3-(dimethylaminomethylideneamino)-2,4,6-triiodophenyl]propanoate	CN(C)C=NC1=C(C=C(C(=C1I)CCC(=O)[O-])I)I.[Na+]	IPODATE SODIUM
sodium;2-[[3-(butanoylamino)-2,4,6-triiodophenyl]methyl]butanoate	CCCC(=O)NC1=C(C=C(C(=C1I)CC(CC)C(=O)[O-])I)I.[Na+]	TYROPANOATE SODIUM
methyl N-[(2S)-1-[[4-[3-[5-chloro-2-fluoro-3-(methanesulfonamido)phenyl]-1-propan-2-ylpyrazol-4-yl]pyrimidin-2-yl]amino]propan-2-yl]carbamate	CC(C)N1C=C(C(=N1)C2=C(C(=CC(=C2)Cl)NS(=O)(=O)C)F)C3=NC(=NC=C3)NCC(C)NC(=O)OC	ENCORAFENIB
(3S,4R)-3-(1,3-benzodioxol-5-yloxymethyl)-4-(4-fluorophenyl)piperidine;methanesulfonic acid	CS(=O)(=O)O.C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4	PAROXETINE MESYLATE
(6aR,9R)-5-bromo-N-[(1S,2S,4R,7S)-2-hydroxy-7-(2-methylpropyl)-5,8-dioxo-4-propan-2-yl-3-oxa-6,9-diazatricyclo[7.3.0.02,6]dodecan-4-yl]-7-methyl-6,6a,8,9-tetrahydro-4H-indolo[4,3-fg]quinoline-9-carboxamide;methanesulfonic acid	CC(C)CC1C(=O)N2CCCC2C3(N1C(=O)C(O3)(C(C)C)NC(=O)C4CN(C5CC6=C(NC7=CC=CC(=C67)C5=C4)Br)C)O.CS(=O)(=O)O	BROMOCRIPTINE MESYLATE
(7S)-2-(4-phenoxyphenyl)-7-(1-prop-2-enoylpiperidin-4-yl)-4,5,6,7-tetrahydropyrazolo[1,5-a]pyrimidine-3-carboxamide	C=CC(=O)N1CCC(CC1)C2CCNC3=C(C(=NN23)C4=CC=C(C=C4)OC5=CC=CC=C5)C(=O)N	ZANUBRUTINIB
8-[4-(4-pyrimidin-2-ylpiperazin-1-yl)butyl]-8-azaspiro[4.5]decane-7,9-dione;hydrochloride	C1CCC2(C1)CC(=O)N(C(=O)C2)CCCCN3CCN(CC3)C4=NC=CC=N4.Cl	BUSPIRONE HYDROCHLORIDE
sodium;5-butan-2-yl-5-ethyl-4,6-dioxo-1H-pyrimidin-2-olate	CCC(C)C1(C(=O)NC(=NC1=O)[O-])CC.[Na+]	BUTABARBITAL SODIUM
(1R,3S,5Z)-5-[(2E)-2-[(1R,3aS,7aR)-1-[(2R)-6-hydroxy-6-methylheptan-2-yl]-7a-methyl-2,3,3a,5,6,7-hexahydro-1H-inden-4-ylidene]ethylidene]-4-methylidenecyclohexane-1,3-diol	CC(CCCC(C)(C)O)C1CCC2C1(CCCC2=CC=C3CC(CC(C3=C)O)O)C	CALCITRIOL
calcium;diacetate	CC(=O)[O-].CC(=O)[O-].[Ca+2]	CALCIUM ACETATE
4-[8-amino-3-[(2S)-1-but-2-ynoylpyrrolidin-2-yl]imidazo[1,5-a]pyrazin-1-yl]-N-pyridin-2-ylbenzamide	CC#CC(=O)N1CCCC1C2=NC(=C3N2C=CN=C3N)C4=CC=C(C=C4)C(=O)NC5=CC=CC=N5	ACALABRUTINIB
6-[[(1S)-1-phenylethyl]amino]-3-propan-2-yl-1H-pyrimidine-2,4-dione	CC(C)N1C(=O)C=C(NC1=O)NC(C)C2=CC=CC=C2	MAVACAMTEN
1-(4-fluorophenyl)-4-[(10R,15S)-4-methyl-1,4,12-triazatetracyclo[7.6.1.05,16.010,15]hexadeca-5,7,9(16)-trien-12-yl]butan-1-one;4-methylbenzenesulfonic acid	CC1=CC=C(C=C1)S(=O)(=O)O.CN1CCN2C3CCN(CC3C4=C2C1=CC=C4)CCCC(=O)C5=CC=C(C=C5)F	LUMATEPERONE TOSYLATE
3-[4-[2-[4-(2,3-dichlorophenyl)piperazin-1-yl]ethyl]cyclohexyl]-1,1-dimethylurea;hydrochloride	CN(C)C(=O)NC1CCC(CC1)CCN2CCN(CC2)C3=C(C(=CC=C3)Cl)Cl.Cl	CARIPRAZINE HYDROCHLORIDE
(6R,7R)-7-[[(2R)-2-amino-2-phenylacetyl]amino]-3-chloro-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid	C1C(=C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)Cl	CEFACLOR
(6R,7R)-7-[[(Z)-2-(2-amino-1,3-thiazol-4-yl)-4-carboxybut-2-enoyl]amino]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid;dihydrate	C1C=C(N2C(S1)C(C2=O)NC(=O)C(=CCC(=O)O)C3=CSC(=N3)N)C(=O)O.O.O	CEFTIBUTEN DIHYDRATE
(6R,7R)-7-[[(2R)-2-amino-2-(4-hydroxyphenyl)acetyl]amino]-3-methyl-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid	CC1=C(N2C(C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)SC1)C(=O)O	CEFADROXIL/CEFADROXIL HEMIHYDRATE
(6R,7R)-7-[[(2Z)-2-(2-amino-1,3-thiazol-4-yl)-2-hydroxyiminoacetyl]amino]-3-ethenyl-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid	C=CC1=C(N2C(C(C2=O)NC(=O)C(=NO)C3=CSC(=N3)N)SC1)C(=O)O	CEFDINIR
(6R,7R)-7-[[(2Z)-2-(2-amino-1,3-thiazol-4-yl)-2-(carboxymethoxyimino)acetyl]amino]-3-ethenyl-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid	C=CC1=C(N2C(C(C2=O)NC(=O)C(=NOCC(=O)O)C3=CSC(=N3)N)SC1)C(=O)O	CEFIXIME
4-[5-(4-methylphenyl)-3-(trifluoromethyl)pyrazol-1-yl]benzenesulfonamide	CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F	CELECOXIB
2-morpholin-4-ylethyl (E)-6-(4-hydroxy-6-methoxy-7-methyl-3-oxo-1H-2-benzofuran-5-yl)-4-methylhex-4-enoate	CC1=C2COC(=O)C2=C(C(=C1OC)CC=C(C)CCC(=O)OCCN3CCOCC3)O	MYCOPHENOLATE MOFETIL
1,3-dimethyl-3-phenylpyrrolidine-2,5-dione	CC1(CC(=O)N(C1=O)C)C2=CC=CC=C2	METHSUXIMIDE
7-chloro-1-(cyclopropylmethyl)-5-phenyl-3H-1,4-benzodiazepin-2-one	C1CC1CN2C(=O)CN=C(C3=C2C=CC(=C3)Cl)C4=CC=CC=C4	PRAZEPAM
